ref_count,n2_year,n2,n1,n1_year
10,2017,3742,3742,2015
6,2018,3742,10301,2015
7,2018,3742,3742,2014
5,2018,3742,3742,2012
13,2018,3742,3742,2016
12,2018,3742,3742,2018
5,2018,3742,3742,2013
13,2018,3742,3742,2017
11,2018,3742,3742,2015
9,2019,3742,3742,2019
5,2019,3742,10301,2017
20,2019,3742,3742,2018
16,2019,3742,3742,2016
7,2019,3742,10301,2015
6,2019,3742,3742,2012
5,2019,3742,10301,2018
6,2019,3742,3742,2015
14,2019,3742,3742,2017
18,2020,3742,3742,2017
28,2020,3742,3742,2018
28,2020,3742,3742,2019
12,2020,3742,10301,2018
5,2020,3742,10301,2017
9,2020,3742,10301,2019
9,2020,3742,3742,2016
6,2021,3742,3742,2014
23,2021,3742,3742,2020
13,2021,3742,3742,2016
32,2021,3742,3742,2019
6,2021,3742,10301,2018
9,2021,3742,3742,2021
26,2021,3742,3742,2018
17,2021,3742,3742,2017
7,2021,3742,10301,2017
9,2021,3742,10301,2019
5,2020,3763,3763,2019
5,2018,3770,3770,2018
7,2018,3770,1149,2017
6,2019,3770,3770,2018
5,2020,3770,7991,2019
5,2020,3770,1149,2020
9,2020,3770,3770,2018
5,2020,3770,2381,2019
8,2020,3770,1149,2019
8,2021,3770,3770,2018
5,2021,3770,1149,2019
14,2021,3770,1149,2020
6,2021,3770,1149,2016
8,2021,3770,1149,2018
7,2021,3770,3770,2020
8,2021,3770,1149,2017
6,2021,3770,3770,2019
5,2021,3770,1149,2021
14,2021,3781,1149,2020
5,2014,3797,3797,2013
5,2016,3797,3797,2014
5,2018,3797,3797,2013
8,2019,3797,3797,2017
13,2019,3797,3797,2018
7,2019,3797,3568,2017
7,2019,3797,3797,2019
10,2019,3797,3568,2018
6,2019,3797,3797,2014
16,2020,3797,3568,2018
6,2020,3797,3797,2016
5,2020,3797,3568,2015
11,2020,3797,3568,2017
7,2020,3797,3568,2020
26,2020,3797,3797,2019
9,2020,3797,3797,2017
24,2020,3797,3797,2018
12,2020,3797,3568,2019
19,2020,3797,3797,2020
56,2021,3797,3797,2020
9,2021,3797,3797,2017
28,2021,3797,3797,2019
17,2021,3797,3568,2020
7,2021,3797,3568,2021
16,2021,3797,3568,2019
10,2021,3797,3568,2017
23,2021,3797,3797,2018
15,2021,3797,3568,2018
5,2021,3797,3797,2016
5,2021,3797,5109,2019
16,2021,3797,3797,2021
11,2019,3842,3842,2018
5,2019,3842,3842,2017
11,2020,3842,3842,2019
11,2020,3842,3842,2018
5,2020,3842,3842,2017
8,2021,3842,3842,2018
14,2021,3842,3842,2020
7,2021,3842,3842,2021
14,2021,3842,3842,2019
5,2017,3845,3845,2017
11,2018,3845,3845,2017
8,2018,3845,3845,2016
6,2019,3845,3845,2018
6,2019,3845,3845,2016
8,2019,3845,3845,2017
7,2020,3845,3845,2016
13,2020,3845,3845,2019
8,2020,3845,3845,2018
12,2020,3845,3845,2017
10,2021,3845,3845,2019
7,2021,3845,3845,2020
6,2021,3845,3845,2018
6,2021,3845,3845,2017
5,2021,3852,3852,2021
6,2021,3852,3852,2020
7,2019,3886,3886,2019
5,2019,3886,2381,2016
6,2020,3886,1149,2017
9,2020,3886,2381,2020
7,2020,3886,1149,2019
14,2020,3886,2381,2018
7,2020,3886,5109,2017
7,2020,3886,2381,2017
14,2020,3886,2381,2019
17,2020,3886,3886,2019
19,2020,3886,3886,2020
11,2020,3886,1149,2018
5,2020,3886,3886,2018
6,2020,3886,1149,2020
15,2021,3886,2381,2019
7,2021,3886,2381,2020
14,2021,3886,3886,2020
6,2021,3886,3886,2021
14,2021,3886,2381,2018
10,2021,3886,3886,2019
9,2021,3886,2381,2017
6,2012,3891,3891,2011
8,2013,3891,3891,2011
5,2013,3891,3891,2010
6,2013,3891,3891,2012
6,2014,3891,3891,2010
9,2014,3891,3891,2012
8,2014,3891,3891,2011
5,2015,3891,3891,2011
5,2015,3891,3891,2010
6,2015,3891,3891,2012
9,2015,3891,3891,2014
9,2016,3891,3891,2015
6,2016,3891,3891,2012
11,2016,3891,3891,2014
6,2016,3891,3891,2011
11,2017,3891,3891,2014
10,2017,3891,3891,2012
6,2017,3891,3891,2011
9,2017,3891,3891,2013
5,2017,3891,3891,2010
6,2017,3891,3891,2015
7,2018,3891,3891,2016
10,2018,3891,3891,2017
9,2018,3891,3891,2014
7,2018,3891,3891,2012
6,2018,3891,3891,2015
6,2019,3891,3891,2013
8,2019,3891,3891,2010
8,2019,3891,3891,2015
14,2019,3891,3891,2017
11,2019,3891,3891,2014
7,2019,3891,3891,2016
7,2019,3891,3891,2011
9,2019,3891,3891,2012
13,2019,3891,3891,2018
5,2020,3891,3891,2020
16,2020,3891,3891,2019
9,2020,3891,3891,2014
5,2020,3891,3891,2013
12,2020,3891,3891,2016
17,2020,3891,3891,2018
14,2020,3891,3891,2017
7,2020,3891,3891,2015
6,2021,3891,3891,2011
13,2021,3891,3891,2017
6,2021,3891,3891,2014
17,2021,3891,3891,2019
8,2021,3891,3891,2016
8,2021,3891,3891,2015
6,2021,3891,3891,2021
5,2021,3891,3891,2010
12,2021,3891,3891,2020
15,2021,3891,3891,2018
5,2018,3901,3901,2014
6,2019,3901,3901,2017
5,2020,3901,3901,2016
5,2020,3901,3901,2017
6,2021,3901,3901,2017
9,2021,3901,3901,2020
6,2021,3901,3901,2019
5,2021,3917,49302,2018
6,2019,3995,3995,2018
7,2019,3995,3995,2019
6,2020,3995,3995,2018
7,2020,3995,3995,2019
6,2021,3995,3995,2018
15,2021,3995,3995,2019
10,2021,3995,3995,2020
9,2010,4005,4005,2010
6,2011,4005,4005,2010
7,2012,4005,4005,2010
6,2014,4005,4005,2010
5,2015,4005,4005,2014
9,2016,4005,4005,2010
5,2017,4005,4005,2014
5,2017,4005,4005,2010
5,2018,4005,4005,2014
5,2018,4005,3104,2013
6,2018,4005,4005,2013
5,2018,4005,4005,2016
6,2018,4005,4005,2010
5,2020,4005,4005,2018
6,2020,4005,4005,2017
6,2021,4005,4005,2019
5,2021,4005,4005,2017
5,2012,4110,4110,2011
8,2014,4110,4110,2011
6,2014,4110,4110,2013
7,2014,4110,4110,2012
5,2015,4110,4110,2010
6,2016,4110,4110,2011
6,2017,4110,4110,2011
5,2017,4110,4110,2015
5,2017,4110,4110,2016
5,2017,4110,4110,2014
5,2018,4110,4110,2010
7,2018,4110,4110,2015
6,2019,4110,4110,2014
5,2019,4110,4110,2016
5,2019,4110,4110,2013
8,2019,4110,4110,2015
7,2019,4110,4110,2017
11,2020,4110,4110,2019
5,2020,4110,4110,2013
7,2020,4110,4110,2015
7,2020,4110,4110,2016
10,2020,4110,4110,2017
11,2020,4110,4110,2018
9,2021,4110,4110,2020
12,2021,4110,4110,2018
7,2021,4110,4110,2017
13,2021,4110,4110,2019
6,2021,4110,4110,2016
6,2021,4110,4110,2014
5,2021,4110,3325,2018
5,2021,4110,4110,2015
5,2021,4110,4110,2013
5,2018,4120,4120,2015
11,2020,4184,5109,2019
8,2020,4184,5109,2017
9,2020,4184,4184,2019
7,2021,4184,4184,2019
6,2018,4262,884,2015
6,2019,4262,4262,2018
5,2019,4262,884,2018
5,2020,4262,4262,2018
8,2020,4262,884,2018
5,2020,4262,884,2016
9,2020,4262,4262,2019
8,2021,4262,4262,2018
7,2021,4262,884,2020
10,2021,4262,884,2018
13,2021,4262,884,2019
13,2021,4262,4262,2019
11,2021,4262,4262,2020
5,2019,4276,4276,2018
7,2020,4276,4276,2018
6,2020,4276,4276,2019
6,2021,4276,4276,2018
5,2021,4276,4276,2020
5,2019,4301,4301,2015
7,2019,4301,4301,2018
9,2020,4301,4301,2018
5,2021,4301,5109,2019
5,2021,4301,4358,2018
5,2010,4310,4310,2010
11,2011,4310,4310,2010
8,2012,4310,4310,2011
7,2012,4310,4310,2010
11,2013,4310,4310,2011
11,2013,4310,4310,2013
16,2013,4310,4310,2010
9,2013,4310,4310,2012
14,2014,4310,4310,2010
11,2014,4310,4310,2011
15,2014,4310,4310,2013
8,2015,4310,4310,2012
22,2015,4310,4310,2013
6,2015,4310,3683,2012
10,2015,4310,4310,2011
9,2015,4310,4310,2014
12,2015,4310,4310,2010
11,2016,4310,4310,2012
16,2016,4310,4310,2013
14,2016,4310,4310,2014
15,2016,4310,4310,2015
10,2016,4310,4310,2010
11,2016,4310,4310,2011
20,2017,4310,4310,2015
22,2017,4310,4310,2013
7,2017,4310,4310,2010
9,2017,4310,4310,2012
22,2017,4310,4310,2014
16,2017,4310,4310,2011
26,2017,4310,4310,2016
25,2018,4310,4310,2015
26,2018,4310,4310,2017
13,2018,4310,4310,2011
22,2018,4310,4310,2014
20,2018,4310,4310,2013
11,2018,4310,4310,2018
12,2018,4310,4310,2012
21,2018,4310,4310,2016
11,2018,4310,4310,2010
8,2019,4310,4310,2010
10,2019,4310,4310,2012
11,2019,4310,4310,2011
20,2019,4310,4310,2013
39,2019,4310,4310,2018
21,2019,4310,4310,2014
13,2019,4310,4310,2019
41,2019,4310,4310,2017
24,2019,4310,4310,2015
26,2019,4310,4310,2016
11,2020,4310,4310,2011
9,2020,4310,4310,2012
24,2020,4310,4310,2015
49,2020,4310,4310,2018
5,2020,4310,4310,2010
41,2020,4310,4310,2017
19,2020,4310,4310,2020
27,2020,4310,4310,2016
47,2020,4310,4310,2019
26,2020,4310,4310,2014
22,2020,4310,4310,2013
7,2021,4310,4310,2010
27,2021,4310,4310,2016
21,2021,4310,4310,2021
36,2021,4310,4310,2017
9,2021,4310,4310,2012
8,2021,4310,4310,2011
5,2021,4310,24441,2019
18,2021,4310,4310,2014
54,2021,4310,4310,2019
10,2021,4310,4310,2013
23,2021,4310,4310,2015
49,2021,4310,4310,2018
52,2021,4310,4310,2020
6,2012,4358,4358,2011
6,2013,4358,4358,2011
5,2014,4358,4358,2011
5,2015,4358,4358,2011
11,2016,4358,4358,2016
6,2016,4358,4358,2018
5,2016,4358,4358,2017
5,2016,4358,4358,2015
6,2016,4358,4358,2011
12,2017,4358,4358,2015
7,2017,4358,4358,2013
20,2017,4358,4358,2016
26,2017,4358,4358,2017
6,2017,4358,4358,2014
7,2018,4358,4358,2013
60,2018,4358,4358,2017
22,2018,4358,4358,2016
6,2018,4358,5109,2018
5,2018,4358,4358,2011
71,2018,4358,4358,2018
6,2018,4358,5109,2016
12,2018,4358,4358,2019
12,2018,4358,5109,2017
11,2018,4358,4358,2015
12,2019,4358,4358,2015
6,2019,4358,4358,2011
20,2019,4358,5109,2019
22,2019,4358,4358,2016
6,2019,4358,5109,2016
15,2019,4358,5109,2018
17,2019,4358,5109,2017
115,2019,4358,4358,2018
6,2019,4358,4358,2013
25,2019,4358,4358,2020
12,2019,4358,49566,2018
10,2019,4358,49566,2019
7,2019,4358,4358,2021
124,2019,4358,4358,2019
67,2019,4358,4358,2017
8,2020,4358,3104,2019
10,2020,4358,32715,2018
5,2020,4358,148,2019
5,2020,4358,49566,2017
5,2020,4358,5109,2016
7,2020,4358,4634,2019
148,2020,4358,4358,2020
5,2020,4358,4634,2020
65,2020,4358,4358,2017
16,2020,4358,2381,2019
8,2020,4358,5109,2020
12,2020,4358,49566,2018
5,2020,4358,1149,2016
10,2020,4358,2381,2018
6,2020,4358,4358,2014
13,2020,4358,4358,2015
214,2020,4358,4358,2019
19,2020,4358,5109,2018
31,2020,4358,5109,2019
8,2020,4358,4358,2021
6,2020,4358,4358,2011
5,2020,4358,14994,2018
7,2020,4358,1193,2019
7,2020,4358,1149,2019
17,2020,4358,5109,2017
9,2020,4358,49566,2020
5,2020,4358,4358,2013
124,2020,4358,4358,2018
5,2020,4358,2381,2020
20,2020,4358,4358,2016
5,2020,4358,1149,2018
7,2020,4358,32715,2019
12,2020,4358,49566,2019
10,2021,4358,1149,2018
11,2021,4358,2381,2020
11,2021,4358,2381,2019
108,2021,4358,4358,2021
5,2021,4358,1989,2019
214,2021,4358,4358,2019
5,2021,4358,32715,2018
63,2021,4358,4358,2017
6,2021,4358,5109,2021
6,2021,4358,4358,2011
5,2021,4358,2381,2016
23,2021,4358,4358,2016
11,2021,4358,4358,2015
6,2021,4358,23422,2019
5,2021,4358,7095,2019
6,2021,4358,1193,2019
12,2021,4358,49566,2018
5,2021,4358,5109,2016
26,2021,4358,5109,2020
7,2021,4358,49566,2021
7,2021,4358,3104,2018
20,2021,4358,1149,2021
7,2021,4358,148,2018
18,2021,4358,5109,2017
6,2021,4358,11352,2019
27,2021,4358,5109,2018
9,2021,4358,4634,2019
6,2021,4358,2381,2018
21,2021,4358,49566,2019
22,2021,4358,1149,2019
118,2021,4358,4358,2018
8,2021,4358,32715,2019
45,2021,4358,5109,2019
5,2021,4358,4358,2013
7,2021,4358,2381,2017
9,2021,4358,4634,2020
242,2021,4358,4358,2020
5,2021,4358,1149,2016
24,2021,4358,49566,2020
5,2021,4358,26042,2020
32,2021,4358,1149,2020
5,2021,4358,3104,2019
5,2021,4358,148,2019
5,2018,4429,4429,2016
6,2019,4429,4429,2016
8,2020,4429,4429,2018
7,2021,4429,4429,2020
8,2021,4429,4429,2018
5,2013,4455,4455,2011
5,2017,4455,4455,2016
5,2018,4455,4455,2018
6,2019,4455,4455,2015
6,2021,4455,4455,2018
6,2021,4455,4455,2020
8,2019,4473,4473,2018
7,2019,4473,4473,2017
6,2019,4473,4473,2019
8,2020,4473,4473,2019
7,2021,4473,4473,2020
6,2021,4473,4473,2017
11,2021,4473,4473,2019
7,2021,4473,2381,2019
10,2021,4473,4473,2018
5,2021,4473,4473,2021
5,2021,4473,7227,2020
5,2013,4516,4516,2011
6,2014,4516,4516,2011
6,2014,4516,4516,2013
11,2015,4516,4516,2013
5,2016,4516,4516,2014
8,2016,4516,4516,2013
6,2016,4516,4516,2011
7,2016,4516,4516,2015
8,2017,4516,4516,2014
5,2017,4516,4516,2011
7,2017,4516,4516,2013
7,2017,4516,4516,2015
13,2017,4516,4516,2016
9,2018,4516,4516,2013
9,2018,4516,4516,2017
6,2018,4516,4516,2011
5,2018,4516,4516,2012
10,2018,4516,4516,2015
5,2018,4516,4516,2018
12,2018,4516,4516,2016
7,2019,4516,4516,2013
6,2019,4516,4516,2015
5,2019,4516,4516,2017
11,2019,4516,4516,2018
9,2019,4516,4516,2016
6,2020,4516,4516,2013
5,2020,4516,4516,2019
5,2020,4516,4516,2017
13,2020,4516,4516,2018
8,2020,4516,4516,2015
12,2020,4516,4516,2016
5,2020,4516,4516,2014
5,2021,4516,4516,2017
9,2021,4516,4516,2018
8,2021,4516,4516,2016
6,2021,4516,4516,2019
5,2021,4516,4516,2020
7,2021,4516,4516,2015
5,2021,4516,4516,2011
5,2012,4582,4582,2010
6,2012,4582,4582,2011
7,2013,4582,4582,2012
9,2014,4582,4582,2012
7,2014,4582,4582,2011
5,2015,4582,4582,2011
6,2015,4582,4582,2010
5,2015,4582,4582,2013
6,2016,4582,4582,2012
10,2016,4582,4582,2014
5,2017,4582,4582,2012
5,2017,4582,4582,2014
7,2018,4582,4582,2014
5,2018,4582,4582,2011
7,2018,4582,4582,2012
5,2018,4582,4582,2013
7,2019,4582,4582,2014
7,2019,4582,1149,2017
5,2019,4582,4582,2011
6,2019,4582,4582,2017
6,2020,4582,1149,2019
5,2020,4582,4582,2014
5,2020,4582,1149,2017
6,2020,4582,4582,2018
8,2020,4582,4582,2019
6,2021,4582,4582,2014
5,2021,4582,3104,2017
6,2021,4582,4582,2016
5,2021,4582,3104,2020
6,2021,4582,4582,2018
12,2021,4582,1149,2020
5,2021,4582,1149,2018
8,2021,4582,4582,2019
13,2021,4582,1149,2019
7,2021,4582,4582,2020
5,2017,4583,4583,2015
8,2015,4591,4591,2014
9,2016,4591,4591,2014
7,2016,4591,4591,2015
5,2016,4591,4591,2013
5,2017,4591,4591,2014
7,2017,4591,4591,2015
8,2018,4591,4591,2015
8,2019,4591,4591,2015
7,2019,4591,4591,2018
5,2020,4591,4591,2015
6,2021,4591,4591,2015
6,2021,4591,4591,2018
5,2021,4629,4629,2020
5,2018,4634,4634,2015
5,2018,4634,4634,2017
7,2019,4634,4634,2017
5,2019,4634,5109,2017
7,2019,4634,2381,2017
8,2019,4634,4358,2018
12,2019,4634,4634,2019
5,2019,4634,2381,2018
5,2019,4634,2381,2016
5,2019,4634,4634,2016
6,2019,4634,4634,2020
15,2019,4634,4634,2018
5,2020,4634,4358,2020
6,2020,4634,4634,2017
6,2020,4634,4358,2017
12,2020,4634,2381,2019
28,2020,4634,4634,2019
7,2020,4634,2381,2017
21,2020,4634,4634,2018
7,2020,4634,34467,2019
6,2020,4634,2381,2016
23,2020,4634,4634,2020
12,2020,4634,2381,2018
5,2020,4634,34467,2020
15,2020,4634,4358,2019
6,2020,4634,5109,2017
14,2020,4634,4358,2018
8,2021,4634,2381,2019
10,2021,4634,4358,2018
5,2021,4634,1149,2019
5,2021,4634,2381,2020
10,2021,4634,4358,2020
24,2021,4634,4634,2019
14,2021,4634,4634,2018
6,2021,4634,5109,2017
36,2021,4634,4634,2020
5,2021,4634,4358,2021
7,2021,4634,4634,2017
6,2021,4634,34467,2019
12,2021,4634,4358,2019
9,2021,4634,2381,2018
5,2018,4673,4673,2016
7,2019,4673,4673,2016
6,2019,4673,4673,2017
5,2020,4673,4673,2017
6,2020,4673,4673,2019
5,2021,4673,4673,2016
5,2021,4673,4673,2019
7,2021,4673,4673,2018
5,2016,4698,4698,2011
5,2018,4698,4698,2011
5,2018,4698,4698,2016
5,2019,4698,4698,2018
9,2020,4698,4698,2018
6,2021,4698,4698,2018
7,2021,4698,4698,2019
5,2018,4713,4713,2017
10,2019,4713,4713,2018
5,2020,4713,2381,2016
8,2020,4713,884,2018
14,2020,4713,4713,2019
8,2020,4713,4713,2018
5,2021,4713,884,2017
5,2021,4713,884,2020
17,2021,4713,4713,2019
7,2021,4713,4713,2021
7,2021,4713,884,2021
11,2021,4713,4713,2020
6,2021,4713,884,2019
8,2021,4713,4713,2017
11,2021,4713,4713,2018
9,2021,4713,884,2018
5,2020,4816,4816,2019
5,2020,4816,2381,2018
5,2020,4816,2381,2017
9,2021,4816,4816,2020
5,2021,4816,4816,2015
5,2018,4884,4884,2015
5,2020,4884,4884,2015
5,2020,4884,5109,2018
7,2020,4884,4884,2017
8,2020,4884,4884,2018
5,2020,4927,3568,2018
7,2021,4927,4927,2020
5,2013,4949,4949,2012
6,2017,4949,4949,2016
5,2018,4949,4949,2016
5,2018,4949,26042,2014
6,2019,4949,4949,2016
7,2019,4949,4949,2018
8,2019,4949,4949,2017
10,2020,4949,4949,2017
8,2020,4949,4949,2019
7,2021,4949,4949,2017
5,2021,4949,4949,2018
6,2021,4949,4949,2019
5,2017,5043,5043,2013
6,2018,5043,5043,2013
6,2018,5043,5043,2017
6,2019,5043,5043,2018
5,2019,5043,5043,2016
8,2020,5043,5043,2017
5,2020,5043,5043,2018
7,2020,5043,5043,2016
5,2021,5043,5043,2017
6,2021,5043,5043,2018
9,2021,5043,5043,2020
6,2021,5043,5043,2016
6,2018,5070,2381,2017
5,2018,5070,2381,2016
5,2019,5070,2381,2016
7,2019,5070,5070,2019
5,2019,5070,2381,2019
5,2019,5070,5109,2019
14,2019,5070,2381,2018
9,2019,5070,2381,2017
7,2019,5070,5109,2018
6,2019,5070,5109,2017
17,2020,5070,5070,2019
5,2020,5070,5070,2018
7,2020,5070,1149,2019
7,2020,5070,2381,2017
8,2020,5070,5070,2020
12,2020,5070,2381,2019
7,2020,5070,2381,2018
8,2020,5070,5109,2017
7,2021,5070,2381,2017
18,2021,5070,5070,2019
5,2021,5070,5070,2021
11,2021,5070,5109,2017
6,2021,5070,5109,2020
7,2021,5070,5109,2019
6,2021,5070,15989,2019
11,2021,5070,2381,2020
7,2021,5070,5070,2018
9,2021,5070,2381,2018
9,2021,5070,1149,2019
5,2021,5070,5109,2016
6,2021,5070,10558,2019
16,2021,5070,5070,2020
15,2021,5070,2381,2019
8,2021,5070,2381,2021
5,2013,5096,5096,2012
7,2014,5096,5096,2012
5,2015,5096,5096,2010
9,2015,5096,5096,2012
7,2015,5096,5096,2014
9,2016,5096,5096,2014
5,2016,5096,5096,2013
10,2016,5096,5096,2015
7,2016,5096,5096,2012
6,2017,5096,5096,2016
7,2017,5096,5096,2013
7,2017,5096,5096,2012
9,2017,5096,5096,2014
6,2018,5096,5096,2014
7,2018,5096,5096,2016
7,2018,5096,5096,2012
5,2018,5096,5096,2015
5,2019,5096,5096,2016
5,2019,5096,5096,2015
6,2020,5096,5096,2015
6,2020,5096,5096,2014
7,2020,5096,5096,2017
6,2020,5096,5096,2012
8,2020,5096,5096,2016
7,2021,5096,5096,2017
5,2021,5096,5096,2014
5,2021,5096,5096,2020
6,2021,5096,5096,2018
6,2012,5109,5109,2017
6,2012,5109,5109,2019
5,2016,5109,5109,2017
14,2016,5109,5109,2016
9,2016,5109,5109,2015
7,2017,5109,4358,2016
6,2017,5109,2381,2017
27,2017,5109,5109,2017
25,2017,5109,5109,2016
10,2017,5109,5109,2015
5,2017,5109,2381,2016
19,2018,5109,2381,2017
5,2018,5109,2381,2016
8,2018,5109,4358,2016
57,2018,5109,5109,2018
31,2018,5109,5109,2016
11,2018,5109,4358,2017
50,2018,5109,5109,2017
31,2018,5109,5109,2019
8,2018,5109,2381,2018
6,2018,5109,23422,2019
9,2018,5109,4358,2018
5,2018,5109,5109,2020
11,2018,5109,5109,2015
5,2019,5109,4358,2015
32,2019,5109,5109,2020
21,2019,5109,2381,2018
7,2019,5109,1193,2018
9,2019,5109,1193,2019
10,2019,5109,5109,2015
9,2019,5109,4358,2019
5,2019,5109,23422,2017
18,2019,5109,2381,2019
119,2019,5109,5109,2018
54,2019,5109,5109,2017
8,2019,5109,23422,2018
149,2019,5109,5109,2019
11,2019,5109,4358,2016
17,2019,5109,2381,2017
7,2019,5109,2381,2016
6,2019,5109,148,2018
31,2019,5109,5109,2016
18,2019,5109,4358,2017
27,2019,5109,4358,2018
6,2020,5109,7095,2018
5,2020,5109,23924,2017
17,2020,5109,2381,2017
5,2020,5109,2381,2015
9,2020,5109,15989,2018
5,2020,5109,1338,2020
273,2020,5109,5109,2019
27,2020,5109,5109,2021
6,2020,5109,65376,2019
7,2020,5109,65376,2018
5,2020,5109,1193,2020
40,2020,5109,4358,2018
10,2020,5109,4358,2016
16,2020,5109,1193,2019
16,2020,5109,23422,2019
6,2020,5109,7095,2019
5,2020,5109,65376,2020
10,2020,5109,5109,2015
5,2020,5109,11352,2020
5,2020,5109,1149,2018
25,2020,5109,2381,2018
35,2020,5109,4358,2019
8,2020,5109,32715,2018
133,2020,5109,5109,2018
5,2020,5109,15989,2020
10,2020,5109,14887,2018
11,2020,5109,148,2018
6,2020,5109,5070,2019
5,2020,5109,4358,2020
6,2020,5109,32715,2019
7,2020,5109,49566,2018
13,2020,5109,1193,2018
6,2020,5109,23422,2020
6,2020,5109,71862,2018
33,2020,5109,5109,2016
8,2020,5109,15989,2019
5,2020,5109,14353,2020
58,2020,5109,5109,2017
25,2020,5109,4358,2017
6,2020,5109,11352,2019
10,2020,5109,2381,2016
7,2020,5109,49566,2019
27,2020,5109,2381,2019
215,2020,5109,5109,2020
8,2020,5109,2381,2020
8,2020,5109,148,2019
5,2020,5109,42017,2020
9,2020,5109,23422,2018
10,2020,5109,71862,2019
7,2020,5109,1989,2019
5,2020,5109,3683,2016
6,2020,5109,71862,2017
6,2020,5109,26042,2018
7,2021,5109,10558,2020
5,2021,5109,14308,2020
10,2021,5109,32715,2018
6,2021,5109,148,2018
8,2021,5109,23422,2017
6,2021,5109,3683,2016
5,2021,5109,32715,2020
10,2021,5109,1193,2021
9,2021,5109,4358,2016
5,2021,5109,23924,2017
12,2021,5109,5109,2015
8,2021,5109,65376,2020
6,2021,5109,23422,2021
21,2021,5109,1193,2019
18,2021,5109,2381,2017
5,2021,5109,3683,2020
7,2021,5109,1989,2020
18,2021,5109,23422,2019
5,2021,5109,1149,2020
7,2021,5109,14887,2020
6,2021,5109,23924,2020
11,2021,5109,1149,2019
9,2021,5109,2381,2021
9,2021,5109,15989,2018
8,2021,5109,71862,2019
45,2021,5109,4358,2018
15,2021,5109,18418,2020
25,2021,5109,2381,2020
14,2021,5109,1193,2020
7,2021,5109,65376,2019
13,2021,5109,49566,2019
6,2021,5109,5141,2018
9,2021,5109,15989,2020
5,2021,5109,14887,2019
18,2021,5109,4358,2021
5,2021,5109,1193,2018
7,2021,5109,26042,2020
6,2021,5109,1989,2018
5,2021,5109,14887,2017
6,2021,5109,11352,2019
5,2021,5109,3527,2019
55,2021,5109,5109,2017
10,2021,5109,1989,2019
5,2021,5109,5070,2019
41,2021,5109,4358,2019
8,2021,5109,18418,2019
5,2021,5109,7095,2020
33,2021,5109,5109,2016
187,2021,5109,5109,2021
6,2021,5109,4358,2015
34,2021,5109,2381,2018
9,2021,5109,1683,2019
5,2021,5109,1683,2020
5,2021,5109,1627,2020
5,2021,5109,5339,2019
11,2021,5109,14887,2018
6,2021,5109,5141,2020
6,2021,5109,71862,2020
6,2021,5109,7095,2017
278,2021,5109,5109,2019
6,2021,5109,14308,2019
6,2021,5109,42017,2020
12,2021,5109,23422,2018
36,2021,5109,4358,2020
8,2021,5109,23924,2018
380,2021,5109,5109,2020
6,2021,5109,11352,2020
38,2021,5109,2381,2019
6,2021,5109,15989,2019
27,2021,5109,14353,2020
5,2021,5109,1989,2021
5,2021,5109,1338,2020
6,2021,5109,319,2019
20,2021,5109,4358,2017
10,2021,5109,5141,2019
7,2021,5109,26042,2018
5,2021,5109,3568,2019
17,2021,5109,49566,2020
5,2021,5109,884,2020
6,2021,5109,180,2020
11,2021,5109,23422,2020
7,2021,5109,23924,2019
9,2021,5109,2381,2016
11,2021,5109,32715,2019
10,2021,5109,3568,2020
10,2021,5109,148,2019
5,2021,5109,71862,2018
7,2021,5109,49566,2018
6,2021,5109,148,2020
134,2021,5109,5109,2018
9,2021,5109,4634,2020
5,2021,5109,484,2019
11,2012,5136,5136,2011
5,2012,5136,5136,2012
9,2012,5136,5136,2010
5,2013,5136,5136,2010
8,2014,5136,5136,2012
8,2014,5136,5136,2011
8,2015,5136,5136,2011
6,2015,5136,5136,2013
5,2016,5136,5136,2015
6,2016,5136,5136,2012
5,2016,5136,5136,2011
8,2016,5136,5136,2014
6,2017,5136,5136,2011
5,2017,5136,5136,2010
8,2017,5136,5136,2014
11,2017,5136,5136,2015
8,2018,5136,5136,2014
5,2018,5136,5136,2016
9,2018,5136,5136,2017
7,2018,5136,5136,2015
9,2019,5136,5136,2015
8,2019,5136,5136,2014
11,2019,5136,5136,2018
6,2019,5136,5136,2016
5,2019,5136,5136,2011
9,2019,5136,5136,2017
8,2020,5136,5136,2017
12,2020,5136,5136,2018
8,2020,5136,5136,2019
5,2020,5136,5136,2016
9,2020,5136,5136,2015
5,2021,5136,5136,2020
11,2021,5136,5136,2018
8,2021,5136,5136,2014
9,2021,5136,5136,2015
13,2021,5136,5136,2019
9,2021,5136,5136,2016
6,2021,5136,5136,2017
5,2021,5136,5136,2011
8,2020,5141,5109,2019
15,2020,5141,5141,2019
8,2020,5141,5109,2018
8,2020,5141,5109,2017
5,2020,5141,4358,2019
9,2020,5141,5141,2018
8,2020,5141,14353,2020
5,2021,5141,5109,2019
21,2021,5141,5141,2020
19,2021,5141,14353,2020
7,2021,5141,5141,2018
17,2021,5141,5141,2019
10,2021,5141,5141,2021
6,2021,5141,14353,2021
5,2021,5141,5109,2017
5,2017,5273,5273,2015
8,2018,5273,5273,2017
5,2018,5273,5273,2016
6,2018,5273,5273,2018
6,2019,5273,5273,2015
7,2019,5273,5273,2017
11,2019,5273,5273,2018
9,2020,5273,5273,2018
5,2020,5273,5273,2015
6,2020,5273,5273,2017
5,2021,5273,5273,2018
5,2018,5300,5300,2017
11,2019,5300,5300,2019
